product_id,product_name,category,region,priority,price,user_id
2416,Jeans,Clothing,East,Low,1056,2755
2417,T-Shirt,Clothing,East,Medium,1358,1348
2418,Monitor,Electronics,North,Medium,59048,6247
2419,Dumbbell,Sports,Central,Medium,7908,6200
2420,Bench,Furniture,South,Low,25001,4599
2421,Ball,Sports,West,High,2443,7359
2422,Scissors,Stationery,Central,Low,245,1661
2423,Cabinet,Furniture,Central,Low,20202,4576
2424,Laptop,Electronics,West,Low,35378,6024
2425,Dumbbell,Sports,Central,High,8761,7624
2426,Table,Furniture,South,Low,5788,
2427,Frisbee,Sports,West,Low,1336,3190
2428,Cabinet,Furniture,North,Low,25750,2214
2429,Pen,Stationery,North,Medium,27,7133
2430,Mouse,Electronics,North,Medium,25535,9296
2431,Keyboard,Electronics,North,Low,20538,
2432,Cabinet,Furniture,Central,Low,5458,
2433,Helmet,Sports,South,Medium,8850,6856
2434,Belt,Clothing,North,Medium,3782,9053
2435,Sweater,Clothing,South,Low,1623,7485
2436,Bat,Sports,East,Low,8921,7894
2437,Speaker,Electronics,East,Medium,28118,7416
2438,Gloves,Clothing,Central,Medium,2523,1981
2439,Headphones,Electronics,West,Low,31917,1927
2440,Stapler,Stationery,North,Low,409,1049
2441,Glue,Stationery,Central,Medium,134,9340
2442,Pen,Stationery,South,Low,207,1514
2443,Racket,Sports,North,Medium,6514,5563
2444,Sofa,Furniture,South,High,4305,3202
2445,Monitor,Electronics,North,High,20704,1733
2446,Scissors,Stationery,North,High,37,8860
2447,Socks,Clothing,West,Low,5491,7823
2448,Ball,Sports,Central,Low,4362,5908
2449,Ball,Sports,South,Low,6948,6315
2450,Racket,Sports,South,Medium,8390,7860
2451,Ruler,Stationery,West,Medium,97,8998
2452,Desk,Furniture,South,Low,9898,7294
2453,Glue,Stationery,East,Medium,153,9355
2454,Notebook,Stationery,East,Low,369,6116
2455,Laptop,Electronics,Central,Medium,51063,
2456,Keyboard,Electronics,Central,Medium,30335,9952
2457,Racket,Sports,North,Low,7436,1376
2458,Racket,Sports,Central,Medium,8805,7166
2459,Ruler,Stationery,North,Low,380,4356
2460,Phone,Electronics,West,High,48559,5330
2461,Jeans,Clothing,South,Low,1698,2547
2462,Jacket,Clothing,West,Low,1342,2681
2463,Chair,Furniture,East,Low,16664,7281
2464,Scarf,Clothing,North,High,5970,4156
2465,Jacket,Clothing,East,High,5737,1691
2466,Stapler,Stationery,Central,High,126,6407
2467,Wardrobe,Furniture,East,High,13768,8246
2468,Table,Furniture,East,Medium,46926,4799
2469,Bat,Sports,East,Medium,6088,5115
2470,Pen,Stationery,South,Low,332,8837
2471,Highlighter,Stationery,North,High,252,8019
2472,Notebook,Stationery,South,High,155,7482
2473,Scarf,Clothing,Central,Low,2989,3236
2474,Notebook,Stationery,West,High,211,5432
2475,Keyboard,Electronics,West,Low,69692,3852
2476,Stool,Furniture,Central,Medium,28591,5086
2477,Marker,Stationery,East,Medium,369,2324
2478,Belt,Clothing,Central,Medium,4627,6583
2479,Glue,Stationery,Central,High,386,9983
2480,Ruler,Stationery,Central,High,45,8527
2481,Bench,Furniture,Central,Low,32909,7295
2482,Notebook,Stationery,Central,Low,306,6262
2483,Frisbee,Sports,Central,Low,581,1033
2484,Speaker,Electronics,Central,Low,14467,1798
2485,Lamp,Furniture,East,Low,25166,8539
2486,Speaker,Electronics,East,Low,47650,3863
2487,Yoga Mat,Sports,East,Low,2138,7025
2488,Wardrobe,Furniture,East,Medium,21320,5393
2489,Ruler,Stationery,West,High,294,6306
2490,Marker,Stationery,West,Low,470,1982
2491,Sofa,Furniture,South,Medium,25644,3711
2492,Sofa,Furniture,East,Medium,39318,9136
2493,Cabinet,Furniture,West,Low,29808,9709
2494,Belt,Clothing,South,Low,5009,5851
2495,Stool,Furniture,West,Low,39853,
2496,Marker,Stationery,West,Low,363,6027
2497,Ball,Sports,East,Medium,2209,1315
2498,Bookshelf,Furniture,East,Medium,13632,5250
2499,Camera,Electronics,North,Low,59932,7271
2500,Socks,Clothing,East,High,815,1155
2501,Dumbbell,Sports,West,Low,1339,9873
2502,Ruler,Stationery,South,Low,478,1443
2503,Desk,Furniture,South,High,28817,4634
2504,Lamp,Furniture,East,Low,27116,
2505,Bench,Furniture,South,Medium,26278,2731
2506,Wardrobe,Furniture,East,High,40735,7943
2507,Belt,Clothing,West,Medium,758,1012
2508,Camera,Electronics,North,Low,64522,2458
2509,Jeans,Clothing,East,Medium,2221,1028
2510,Charger,Electronics,North,Medium,67198,
2511,T-Shirt,Clothing,East,Low,5760,6328
2512,Monitor,Electronics,East,Medium,74154,6615
2513,Mouse,Electronics,South,Medium,19343,2358
2514,Keyboard,Electronics,South,Low,9141,7855
2515,Belt,Clothing,North,Low,1467,4940
2516,Cabinet,Furniture,South,High,5201,1518
2517,Notebook,Stationery,West,High,149,6586
2518,Lamp,Furniture,Central,Low,44246,3201
2519,Scissors,Stationery,North,Low,63,6112
2520,Marker,Stationery,South,Low,85,9379
2521,Table,Furniture,Central,Medium,19241,2492
2522,Shoes,Clothing,South,Medium,4650,2563
2523,Football,Sports,North,Low,4027,7285
2524,Sweater,Clothing,South,Medium,4778,8985
2525,Eraser,Stationery,North,Low,239,6620
2526,Sofa,Furniture,North,High,21694,6600
2527,Lamp,Furniture,South,High,31353,2927
2528,Helmet,Sports,North,Medium,5998,4219
2529,Laptop,Electronics,Central,Low,5711,8316
2530,Gloves,Clothing,East,Low,2725,5034
2531,Stapler,Stationery,West,Medium,223,2643
2532,Folder,Stationery,West,Low,52,2884
2533,Table,Furniture,South,Low,15792,4759
2534,Scarf,Clothing,West,Medium,2813,8703
2535,Football,Sports,South,Medium,5450,
2536,Tablet,Electronics,South,High,42128,7004
2537,Frisbee,Sports,South,Low,3150,3469
2538,Laptop,Electronics,Central,Low,67091,2707
2539,Stool,Furniture,East,Medium,34270,8068
2540,Table,Furniture,North,High,37852,1535
2541,Marker,Stationery,East,Medium,300,9876
2542,Football,Sports,Central,Medium,5777,3673
2543,Helmet,Sports,Central,Medium,6541,1431
2544,Charger,Electronics,North,Low,18751,1761
2545,Ball,Sports,South,Low,1980,4658
2546,Skipping Rope,Sports,East,Low,6999,7754
2547,Monitor,Electronics,East,Low,7206,8224
2548,Speaker,Electronics,Central,Low,70204,9098
2549,Eraser,Stationery,East,Low,493,9459
2550,Desk,Furniture,Central,Low,37308,9496
2551,Scissors,Stationery,Central,Medium,467,7262
2552,Dumbbell,Sports,East,High,2778,1795
2553,Tablet,Electronics,South,Low,39205,4326
2554,Cap,Clothing,South,Low,4268,3801
2555,Bat,Sports,North,Low,3479,6845
2556,Skipping Rope,Sports,West,High,884,4001
2557,Charger,Electronics,West,Medium,77687,3404
2558,Gloves,Clothing,East,Low,3727,8723
2559,Cabinet,Furniture,West,Low,15394,1665
2560,Eraser,Stationery,Central,Medium,145,7781
2561,Scarf,Clothing,North,Low,1753,7870
2562,Lamp,Furniture,South,Low,10612,8401
2563,Sofa,Furniture,North,Medium,11036,1051
2564,Helmet,Sports,South,High,2764,7826
2565,Ball,Sports,South,Low,3117,8789
2566,Keyboard,Electronics,South,Low,78121,5480
2567,Headphones,Electronics,North,Low,34164,
2568,Dumbbell,Sports,South,Low,1613,6305
2569,Monitor,Electronics,North,Low,67061,8224
2570,Monitor,Electronics,South,Low,78212,4883
2571,Socks,Clothing,Central,Medium,4722,1398
2572,Shoes,Clothing,North,Low,2979,7344
2573,Phone,Electronics,West,Low,57305,5402
2574,Desk,Furniture,Central,Low,13175,7222
2575,Marker,Stationery,North,High,99,5883
2576,Yoga Mat,Sports,Central,Medium,5324,3521
2577,Belt,Clothing,North,High,2509,1117
2578,Skipping Rope,Sports,East,Low,560,3662
2579,Stool,Furniture,North,Low,33256,7493
2580,Helmet,Sports,East,Medium,5319,2330
2581,T-Shirt,Clothing,North,Low,2967,8097
2582,Skipping Rope,Sports,Central,Low,8586,7358
2583,Jacket,Clothing,South,Low,5118,9417
2584,Cap,Clothing,East,Low,759,
2585,Gloves,Clothing,South,Low,1786,4854
2586,Charger,Electronics,East,Low,56394,2243
2587,Ruler,Stationery,North,Medium,382,7093
2588,Jeans,Clothing,Central,Medium,4836,8600
2589,Scarf,Clothing,West,Medium,3244,2576
2590,Jacket,Clothing,Central,Medium,252,9678
2591,Monitor,Electronics,Central,Medium,58116,8999
2592,Ruler,Stationery,East,Low,191,2550
2593,T-Shirt,Clothing,South,Medium,5339,3854
2594,Football,Sports,South,Medium,6084,8339
2595,Highlighter,Stationery,South,Medium,198,5329
2596,Camera,Electronics,West,High,70849,4184
2597,Cap,Clothing,Central,Medium,5637,6467
2598,Yoga Mat,Sports,Central,Low,5323,5805
2599,Net,Sports,West,Medium,1660,
2600,Racket,Sports,Central,Low,4322,3557
2601,Wardrobe,Furniture,Central,Low,37289,5289
2602,Headphones,Electronics,Central,High,18051,8996
2603,Bookshelf,Furniture,North,Medium,37248,9162
2604,Sofa,Furniture,West,Medium,14316,1875
2605,Headphones,Electronics,Central,Low,37395,
2606,Lamp,Furniture,South,High,14359,1420
2607,Belt,Clothing,Central,Low,3255,8757
2608,Cabinet,Furniture,West,Low,20677,3543
2609,Football,Sports,West,Low,2677,5990
2610,Racket,Sports,West,High,8960,5702
2611,Sofa,Furniture,West,Low,26201,5119
2612,Laptop,Electronics,Central,Low,39314,
2613,Charger,Electronics,North,Low,38584,5670
2614,Shoes,Clothing,South,Low,4222,4549
2615,Laptop,Electronics,North,Low,48463,3242
2616,Folder,Stationery,West,Low,63,1508
2617,Desk,Furniture,Central,Medium,23716,8216
2618,Frisbee,Sports,South,Medium,1889,2778
2619,T-Shirt,Clothing,West,High,3316,3931
2620,Speaker,Electronics,North,Low,40525,8150
2621,Glue,Stationery,East,High,89,9472
2622,Notebook,Stationery,South,Low,81,6036
2623,Laptop,Electronics,West,Low,20996,3844
2624,Mouse,Electronics,East,Low,70523,2212
2625,Shoes,Clothing,Central,Low,5667,7816
2626,Racket,Sports,West,Low,5448,
2627,Folder,Stationery,West,Medium,130,8419
2628,Football,Sports,North,Medium,8602,
2629,Marker,Stationery,West,Medium,426,7573
2630,Dumbbell,Sports,South,Low,4520,5858
2631,Bat,Sports,East,Medium,7207,1420
2632,Headphones,Electronics,North,Low,26640,6485
2633,Bench,Furniture,South,Low,38246,6890
2634,Bat,Sports,East,Medium,663,7070
2635,Tablet,Electronics,South,High,73376,2912
2636,Bookshelf,Furniture,East,Medium,43981,2859
2637,Phone,Electronics,East,High,8260,
2638,Helmet,Sports,Central,Low,5964,2720
2639,Eraser,Stationery,East,Low,99,9052
2640,Charger,Electronics,North,Low,3043,7280
2641,Headphones,Electronics,West,High,38033,1931
2642,Jeans,Clothing,Central,Medium,1197,
2643,Wardrobe,Furniture,South,Low,28210,7712
2644,T-Shirt,Clothing,Central,Low,2131,4908
2645,Stool,Furniture,East,High,15722,7712
2646,Ball,Sports,North,Medium,2909,4670
2647,Glue,Stationery,West,Medium,129,3289
2648,Table,Furniture,East,Low,47134,7110
2649,Charger,Electronics,North,Low,72478,9954
2650,Stapler,Stationery,North,Low,247,6625
2651,Monitor,Electronics,East,Low,74562,8825
2652,Frisbee,Sports,East,High,2619,
2653,Racket,Sports,South,Low,5041,6391
2654,Dumbbell,Sports,North,Medium,1034,3900
2655,Mouse,Electronics,Central,Low,9238,4220
2656,Sofa,Furniture,South,Low,28342,6378
2657,Jeans,Clothing,East,High,1711,
2658,Highlighter,Stationery,East,Medium,349,8622
2659,Charger,Electronics,South,Medium,76640,3929
2660,Marker,Stationery,West,Low,413,1089
2661,Scarf,Clothing,West,High,1569,5283
2662,Ruler,Stationery,Central,High,336,3827
2663,Stool,Furniture,North,Low,21404,5695
2664,Belt,Clothing,South,Medium,2033,
2665,Camera,Electronics,East,High,34448,8163
2666,Dumbbell,Sports,South,Medium,8929,1298
2667,Net,Sports,South,Low,1658,1158
2668,Sweater,Clothing,South,Low,3564,8770
2669,Cap,Clothing,South,Low,5788,2218
2670,Bat,Sports,North,Low,4403,1145
2671,Net,Sports,West,Medium,1554,8878
2672,Sofa,Furniture,East,Low,16394,6361
2673,Notebook,Stationery,North,Low,86,
2674,Folder,Stationery,Central,Low,382,8825
2675,Phone,Electronics,South,Low,65889,4490
2676,Laptop,Electronics,South,Low,61194,9526
2677,Football,Sports,Central,Low,6242,2158
2678,Gloves,Clothing,East,Low,4149,4529
2679,Net,Sports,South,Low,4528,
2680,Camera,Electronics,Central,Low,40122,5346
2681,Skipping Rope,Sports,Central,Low,6557,
2682,Sweater,Clothing,East,Low,4552,6482
2683,Jeans,Clothing,South,Medium,3626,
2684,Dumbbell,Sports,East,Low,3128,3217
2685,Net,Sports,Central,Medium,3348,9653
2686,Stapler,Stationery,North,Low,212,1208
2687,Glue,Stationery,North,Medium,468,7712
2688,Racket,Sports,East,Medium,6634,8247
2689,Pen,Stationery,West,High,455,2248
2690,Table,Furniture,East,High,29945,7019
2691,Skipping Rope,Sports,East,Low,3259,1438
2692,Pen,Stationery,South,Medium,150,5285
2693,Speaker,Electronics,East,Low,66031,2379
2694,Yoga Mat,Sports,East,Medium,2619,2193
2695,Headphones,Electronics,East,Low,56640,9066
2696,Cap,Clothing,Central,Low,4690,2025
2697,Ruler,Stationery,East,High,475,3581
2698,Stool,Furniture,East,Medium,16842,1736
2699,Cap,Clothing,East,Medium,3273,6714
2700,Football,Sports,East,Low,5269,5683
2701,Scissors,Stationery,Central,High,136,6698
2702,Charger,Electronics,East,Low,21800,4157
2703,Speaker,Electronics,West,Low,40872,4777
2704,Marker,Stationery,North,Low,120,6552
2705,Lamp,Furniture,East,Low,22446,3677
2706,Tablet,Electronics,East,Low,57823,9084
2707,Sofa,Furniture,West,Medium,27528,2322
2708,Glue,Stationery,West,Low,481,3368
2709,Shoes,Clothing,North,Medium,482,6152
2710,Dumbbell,Sports,Central,Low,8608,
2711,Gloves,Clothing,South,Low,2644,2945
2712,Racket,Sports,Central,High,5651,6134
2713,Bookshelf,Furniture,East,High,26799,9535
2714,Camera,Electronics,South,Medium,9445,9349
2715,Sweater,Clothing,East,Medium,3593,1937
2716,Cap,Clothing,South,Low,2963,9131
2717,Glue,Stationery,North,High,443,6309
2718,Dumbbell,Sports,East,Low,783,1698
2719,Eraser,Stationery,North,Medium,229,9894
2720,Sofa,Furniture,North,Low,23566,
2721,Shoes,Clothing,South,Medium,2681,2679
2722,Scissors,Stationery,East,High,325,9517
2723,Jacket,Clothing,East,High,5158,1334
2724,Dumbbell,Sports,West,Low,861,6917
2725,Stapler,Stationery,North,High,273,9325
2726,Cabinet,Furniture,North,High,37292,8269
2727,Sweater,Clothing,South,Low,4741,7268
2728,Cabinet,Furniture,North,Low,13949,3938
2729,Stool,Furniture,Central,Medium,7955,9613
2730,Cap,Clothing,South,Low,1542,9421
2731,Phone,Electronics,North,Low,71112,6898
2732,Folder,Stationery,East,High,426,9745
2733,Sweater,Clothing,East,Low,3286,6688
2734,Scarf,Clothing,Central,Medium,647,
2735,Sweater,Clothing,South,Medium,4669,7195
2736,T-Shirt,Clothing,South,Medium,2367,2426
2737,Shoes,Clothing,South,Low,295,4864
2738,Monitor,Electronics,North,High,68132,4971
2739,Tablet,Electronics,South,Medium,52037,7813
2740,Camera,Electronics,West,Low,5843,8712
2741,Laptop,Electronics,East,High,12841,6117
2742,Cap,Clothing,Central,Low,3713,8277
2743,Dumbbell,Sports,North,Medium,7896,7857
2744,Bat,Sports,West,Medium,8604,5161
2745,Camera,Electronics,East,Low,32861,2529
2746,Monitor,Electronics,South,Low,73725,3711
2747,Notebook,Stationery,West,Low,274,2398
2748,Dumbbell,Sports,North,Low,489,6389
2749,Skipping Rope,Sports,Central,Medium,7989,7463
2750,Bat,Sports,North,High,7385,
2751,Phone,Electronics,Central,Medium,43247,3544
2752,Wardrobe,Furniture,Central,Low,15047,8100
2753,Scarf,Clothing,North,Low,5302,1819
2754,Monitor,Electronics,North,Low,23543,4579
2755,Shoes,Clothing,Central,Low,2140,3124
2756,Bookshelf,Furniture,South,Medium,27483,3083
2757,Marker,Stationery,North,Low,455,9258
2758,Dumbbell,Sports,Central,Medium,5371,4787
2759,Bookshelf,Furniture,East,Low,3710,8517
2760,Helmet,Sports,Central,Medium,4085,8532
2761,Sweater,Clothing,Central,Low,1921,4472
2762,Scissors,Stationery,North,Low,310,8879
2763,Scissors,Stationery,East,Low,189,2005
2764,Chair,Furniture,East,Medium,24114,4553
2765,Marker,Stationery,Central,High,133,6071
2766,Cabinet,Furniture,Central,High,34922,2872
2767,Skipping Rope,Sports,North,Low,2923,7855
2768,Football,Sports,East,High,6991,4791
2769,Bat,Sports,Central,Low,4553,6788
2770,Cabinet,Furniture,West,Low,10506,5865
2771,Eraser,Stationery,East,High,163,4459
2772,Desk,Furniture,South,High,19798,
2773,Jeans,Clothing,East,Low,4140,
2774,Sweater,Clothing,North,Low,2541,2818
2775,Highlighter,Stationery,South,Low,77,6710
2776,Stool,Furniture,South,Medium,46812,
2777,Frisbee,Sports,West,Low,863,7300
2778,Belt,Clothing,East,Low,3048,3019
2779,Bat,Sports,North,High,3267,3696
2780,Scarf,Clothing,West,High,1804,7976
2781,Yoga Mat,Sports,South,Medium,8968,3823
2782,Cabinet,Furniture,East,High,35428,1499
2783,Headphones,Electronics,West,Low,65770,1494
2784,Stapler,Stationery,South,Low,109,9598
2785,Socks,Clothing,West,High,3993,8027
2786,Ball,Sports,East,Medium,2913,7682
2787,Stapler,Stationery,South,Low,309,
2788,Lamp,Furniture,North,Medium,15459,9619
2789,Ruler,Stationery,North,Medium,312,3918
2790,Jeans,Clothing,East,Medium,5439,8042
2791,Stapler,Stationery,West,High,346,8173
2792,Tablet,Electronics,North,Medium,10218,7366
2793,Sweater,Clothing,North,Low,4369,
2794,Cabinet,Furniture,South,Medium,5631,2261
2795,Bench,Furniture,West,Medium,2085,1570
2796,Yoga Mat,Sports,East,Low,2161,8565
2797,Ruler,Stationery,Central,Low,445,7416
2798,Skipping Rope,Sports,Central,Low,6687,
2799,Table,Furniture,West,High,32106,4790
2800,Jeans,Clothing,East,Medium,5906,4990
2801,Bookshelf,Furniture,West,High,18916,8037
2802,Chair,Furniture,Central,Medium,49902,6959
2803,Tablet,Electronics,West,Low,60116,8061
2804,Folder,Stationery,West,Low,173,9906
2805,Desk,Furniture,East,High,21618,6849
2806,Lamp,Furniture,South,Low,46345,7185
2807,Pen,Stationery,Central,Low,381,6007
2808,Net,Sports,North,Low,3862,4068
2809,Bench,Furniture,North,High,23762,1278
2810,Skipping Rope,Sports,East,High,874,4408
2811,Ball,Sports,Central,Low,1628,3584
2812,Folder,Stationery,North,High,276,4553
2813,Highlighter,Stationery,Central,Medium,189,3258
2814,Bookshelf,Furniture,West,Low,46821,4633
2815,Cap,Clothing,East,Low,2011,7970
2816,Ball,Sports,Central,Low,6093,
2817,Stapler,Stationery,South,Low,205,6539
2818,Stapler,Stationery,Central,Medium,39,4304
2819,Chair,Furniture,South,Low,42629,5384
2820,Marker,Stationery,East,Low,170,5266
2821,Sofa,Furniture,West,Medium,27293,8899
2822,Eraser,Stationery,Central,High,466,8255
2823,Lamp,Furniture,East,Medium,28573,2961
2824,Highlighter,Stationery,North,Medium,303,1171
2825,Bench,Furniture,East,Medium,44890,2155
2826,Desk,Furniture,Central,Low,33045,9172
2827,Jacket,Clothing,Central,Low,4429,4205
2828,Helmet,Sports,South,Low,549,6708
2829,Folder,Stationery,North,High,293,
2830,Ruler,Stationery,Central,High,294,
2831,T-Shirt,Clothing,South,Low,5944,3372
2832,Ball,Sports,South,Low,2878,4136
2833,Marker,Stationery,North,Medium,373,5139
2834,Sweater,Clothing,West,Low,5120,1544
2835,Notebook,Stationery,West,High,157,8710
2836,Folder,Stationery,North,Low,214,6909
2837,Highlighter,Stationery,South,Low,140,9841
2838,Cap,Clothing,West,Medium,5771,9699
2839,Wardrobe,Furniture,West,Low,35527,2775
2840,Sofa,Furniture,South,Medium,39753,
2841,Notebook,Stationery,Central,Medium,194,5383
2842,Cap,Clothing,North,Medium,3631,9454
2843,Notebook,Stationery,South,Medium,31,1600
2844,Net,Sports,South,Medium,1429,8502
2845,Speaker,Electronics,Central,Medium,12690,4233
2846,Table,Furniture,East,Low,15234,6600
2847,Pen,Stationery,Central,High,335,5919
2848,T-Shirt,Clothing,South,High,3063,2800
2849,Table,Furniture,North,Low,8353,5981
2850,T-Shirt,Clothing,South,Low,1924,6365
2851,Shoes,Clothing,North,Medium,4968,5056
2852,Bat,Sports,Central,High,3993,3457
2853,Bookshelf,Furniture,Central,Low,4560,5176
2854,Speaker,Electronics,West,Medium,42534,8310
2855,Cap,Clothing,Central,Medium,1748,9807
2856,Folder,Stationery,East,Low,99,6651
2857,Mouse,Electronics,South,Medium,52282,8407
2858,Headphones,Electronics,North,Medium,7560,6504
2859,Eraser,Stationery,East,Low,499,4837
2860,Sweater,Clothing,East,Low,2058,6200
2861,Marker,Stationery,East,Medium,220,2504
2862,Keyboard,Electronics,West,Medium,52376,5237
2863,Racket,Sports,West,Low,8344,2247
2864,Monitor,Electronics,North,Medium,7415,4952
2865,Stool,Furniture,South,Low,23636,1817
2866,Stapler,Stationery,East,Medium,358,
2867,Socks,Clothing,West,Medium,1821,1585
2868,Wardrobe,Furniture,East,Low,39678,9986
2869,Scarf,Clothing,East,High,4154,9174
2870,Jacket,Clothing,West,Medium,1638,1650
2871,Stapler,Stationery,Central,Medium,480,7029
2872,Racket,Sports,Central,Low,1857,8035
2873,Eraser,Stationery,North,High,69,7064
2874,Notebook,Stationery,Central,Low,23,2689
2875,Camera,Electronics,West,Low,76789,8553
2876,Socks,Clothing,West,Low,4611,6035
2877,Bench,Furniture,South,Low,13131,9079
2878,Frisbee,Sports,West,Low,837,7990
2879,Cabinet,Furniture,South,High,12874,6317
2880,Racket,Sports,Central,Low,7724,
2881,Football,Sports,North,Medium,4735,
2882,Scissors,Stationery,North,Low,324,9827
2883,Skipping Rope,Sports,North,Medium,7437,2515
2884,Bench,Furniture,South,Low,40611,2825
2885,Net,Sports,North,Low,4754,3596
2886,Stapler,Stationery,Central,High,177,
2887,Sweater,Clothing,Central,Low,829,4538
2888,Bat,Sports,North,Low,2100,8932
2889,Cap,Clothing,North,Medium,1108,1044
2890,Football,Sports,Central,High,3161,5948
2891,Lamp,Furniture,West,Low,15034,1734
2892,Desk,Furniture,Central,Low,37979,9802
2893,Headphones,Electronics,North,Low,60922,2989
2894,Yoga Mat,Sports,Central,Low,1215,6971
2895,Monitor,Electronics,North,Low,68160,9867
2896,Cabinet,Furniture,Central,Low,44276,5703
2897,Belt,Clothing,East,Medium,5621,7474
2898,Tablet,Electronics,North,High,48330,9325
2899,Football,Sports,South,Low,3526,3925
2900,Gloves,Clothing,Central,Medium,1940,7873
2901,Bench,Furniture,North,High,23923,7196
2902,Speaker,Electronics,South,Low,58963,7698
2903,Table,Furniture,East,Medium,7553,3399
2904,Belt,Clothing,East,Medium,5702,6241
2905,Ball,Sports,East,Low,8390,6930
2906,Speaker,Electronics,East,Low,7250,5122
2907,Frisbee,Sports,North,Medium,7385,1034
2908,Ball,Sports,West,High,8818,4267
2909,Bookshelf,Furniture,East,Low,40524,1680
2910,Stapler,Stationery,East,Low,33,6494
2911,Tablet,Electronics,West,High,51082,6487
2912,Shoes,Clothing,North,Medium,5345,6199
2913,Marker,Stationery,East,High,207,7885
2914,Wardrobe,Furniture,South,Low,36530,9081
2915,Shoes,Clothing,North,Medium,3793,9162
2916,Monitor,Electronics,West,Low,44841,9725
2917,Socks,Clothing,West,Low,3517,9655
2918,Yoga Mat,Sports,West,Low,1285,6778
2919,Pen,Stationery,East,Medium,98,1345
2920,Headphones,Electronics,South,Medium,21774,5495
2921,Scissors,Stationery,South,Low,282,6911
2922,Frisbee,Sports,South,Medium,2009,1406
2923,Eraser,Stationery,North,Medium,362,9680
2924,Football,Sports,West,Medium,1548,1442
2925,Ball,Sports,South,Low,7440,4507
2926,Ruler,Stationery,East,Low,343,5113
2927,Keyboard,Electronics,West,Low,61150,9521
2928,Table,Furniture,North,Medium,36234,
2929,Jeans,Clothing,Central,Low,5850,5019
2930,Table,Furniture,West,Medium,26731,
2931,Bat,Sports,South,Medium,1649,3568
2932,Tablet,Electronics,North,Low,78622,8702
2933,Dumbbell,Sports,North,Low,6860,9285
2934,Helmet,Sports,South,Medium,8625,5660
2935,Tablet,Electronics,West,Low,9936,3386
2936,Cap,Clothing,South,Low,2326,1722
2937,Cabinet,Furniture,East,High,1795,9010
2938,Camera,Electronics,South,High,55037,3531
2939,Desk,Furniture,North,Low,14299,3022
2940,Frisbee,Sports,North,Low,6226,3142
2941,Glue,Stationery,West,Medium,310,9845
2942,Lamp,Furniture,Central,High,26088,6869
2943,Tablet,Electronics,West,Medium,9635,2978
2944,Tablet,Electronics,North,Medium,79636,5406
2945,Highlighter,Stationery,East,Low,354,8546
2946,Ruler,Stationery,North,Low,434,6755
2947,Desk,Furniture,Central,High,45418,6027
2948,Sweater,Clothing,West,High,5141,1484
2949,Highlighter,Stationery,North,Low,413,9456
2950,Desk,Furniture,West,Low,38513,8614
2951,Shoes,Clothing,North,Low,5235,4550
2952,Charger,Electronics,Central,Low,72049,1555
2953,Highlighter,Stationery,North,Low,52,9402
2954,Helmet,Sports,South,Low,7849,5545
2955,Stool,Furniture,West,Low,38190,4491
2956,Wardrobe,Furniture,West,Low,10539,3935
2957,Frisbee,Sports,North,Medium,7472,3772
2958,Wardrobe,Furniture,North,Low,28342,5722
2959,Bookshelf,Furniture,West,Medium,9192,3544
2960,Racket,Sports,West,Low,4223,1192
2961,Desk,Furniture,South,Medium,48693,1239
2962,Dumbbell,Sports,West,High,3152,8749
2963,Football,Sports,North,Low,5311,8438
2964,Mouse,Electronics,West,Low,56874,8926
2965,Wardrobe,Furniture,West,Low,8901,7729
2966,Cabinet,Furniture,East,Medium,45302,3910
2967,Charger,Electronics,East,Medium,41010,5733
2968,Sweater,Clothing,East,Medium,5013,8667
2969,Belt,Clothing,East,Low,291,4617
2970,Ball,Sports,East,Low,1626,8293
2971,Cap,Clothing,Central,Low,2251,7093
2972,Keyboard,Electronics,Central,Low,34435,7735
2973,Belt,Clothing,East,Low,2771,7252
2974,Stool,Furniture,South,Low,28155,3707
2975,Lamp,Furniture,South,Low,31600,8572
2976,Jacket,Clothing,North,Low,5417,6018
2977,Chair,Furniture,West,High,7414,2889
2978,Chair,Furniture,South,Low,12078,7020
2979,Pen,Stationery,Central,Low,114,7156
2980,Phone,Electronics,East,Low,73661,7989
2981,Cap,Clothing,East,Low,3503,7358
2982,Lamp,Furniture,West,Low,7110,6892
2983,Shoes,Clothing,North,Low,2677,6418
2984,Frisbee,Sports,South,Medium,5912,2829
2985,Highlighter,Stationery,Central,Medium,437,8849
2986,Belt,Clothing,South,Medium,5088,6391
2987,Football,Sports,Central,Medium,4910,8413
2988,Sofa,Furniture,Central,Low,23624,8743
2989,Charger,Electronics,South,Low,69867,7018
2990,Yoga Mat,Sports,West,Low,6233,1869
2991,Socks,Clothing,North,Low,2056,1094
2992,Bookshelf,Furniture,West,Low,4150,
2993,Belt,Clothing,South,Medium,2327,1738
2994,Table,Furniture,East,Low,32941,
2995,Charger,Electronics,South,Medium,54762,2956
2996,Jeans,Clothing,North,Low,5963,2012
2997,Racket,Sports,South,Low,6321,2985
2998,Socks,Clothing,Central,Medium,3948,2081
2999,Shoes,Clothing,West,Medium,4214,5036
3000,Cap,Clothing,East,Low,4057,3522
