item_id,order_id,product_id,quantity,unit_price,discount_percent
I02764,O00818,P0007,4,80.78,0
I02765,O00311,P0029,1,1032.9,0
I02766,O01623,P0305,2,781.01,15
I02767,O01478,P0458,2,959.7,0
I02768,O00839,P0293,5,57.17,30
I02769,O00953,P0016,4,589.44,30
I02770,O00197,P0161,4,189.17,5
I02771,O01635,P0070,5,625.06,0
I02772,O00443,P0014,5,397.63,20
I02773,O01595,P0046,1,574.01,20
I02774,O00224,P0088,2,231.69,25
I02775,O00085,P0417,5,798.11,20
I02776,O00799,P0453,4,58.36,0
I02777,O01648,P0096,3,983.31,10
I02778,O01585,P0446,-3,1294.41,15
I02779,O01016,P0406,1,699.76,30
I02780,O01976,P0086,1,924.14,20
I02781,O00526,P0428,3,130.92,5
I02782,O00297,P0209,2,920.76,10
I02783,O01907,P0151,2,1336.65,0
I02784,O01327,P0185,4,128.31,0
I02785,O00440,P0074,5,951.11,10
I02786,O01955,P0387,1,315.82,30
I02787,O01687,P0140,4,557.51,20
I02788,O01264,P0453,1,61.3,5
I02789,O01314,P0346,3,798.57,10
I02790,O00268,P0049,4,263.11,15
I02791,O01235,P0041,3,128.01,25
I02792,O01387,P0013,2,430.73,10
I02793,O01418,P0486,3,180.96,30
I02794,O00783,P0277,1,206.56,0
I02795,O01367,P0055,1,179.29,10
I02796,O01191,P0490,1,1202.74,0
I02797,O01804,P0413,4,675.32,10
I02798,O01098,P0376,4,654.26,10
I02799,O01621,P0246,5,1183.51,15
I02800,O00777,P0065,1,693.1,0
I02801,O00639,P0257,4,216.49,10
I02802,O00473,P0013,4,364.12,25
I02803,O01157,P0500,1,622.16,30
I02804,O01270,P0017,5,1091.7,0
I02805,O00090,P0044,1,42.51,15
I02806,O01565,P0293,5,66.3,5
I02807,O01496,P0202,2,511.14,5
I02808,O00472,P0403,3,1105.12,25
I02809,O00554,P0138,4,181.37,0
I02810,O00459,P0259,5,337.78,25
I02811,O00885,P0211,2,29.87,0
I02812,O00345,P0366,1,1082.69,0
I02813,O01007,P0103,2,263.75,0
I02814,O00004,P0184,2,990.13,5
I02815,O00038,P0002,5,847.35,25
I02816,O00598,P0193,4,331.08,20
I02817,O01254,P0123,1,876.42,0
I02818,O01574,P0265,5,189.22,0
I02819,O00832,P0063,1,594.61,0
I02820,O01742,P0297,1,588.45,15
I02821,O01286,P0291,2,1302.59,5
I02822,O00413,P0072,4,406.08,30
I02823,O01584,P0345,5,133.56,20
I02824,O00092,P0379,4,846.58,0
I02825,O00690,P0278,3,604.56,25
I02826,O01931,P0432,5,1248.52,15
I02827,O00796,P0246,2,1389.08,0
I02828,O01223,P0026,5,215.52,25
I02829,O00511,P0142,4,435.23,0
I02830,O01711,P0456,2,755.56,20
I02831,O01072,P0043,1,922.76,10
I02832,O01138,P0048,3,274.81,10
I02833,O01555,P0169,5,873.84,10
I02834,O00388,P0077,3,1184.5,0
I02835,O00664,P0036,2,518.15,10
I02836,O00915,P0212,3,252.4,15
I02837,O01224,P0484,3,391.28,10
I02838,O00560,P0298,4,542.1,15
I02839,O00110,P0227,1,276.65,0
I02840,O01805,P0282,1,692.41,0
I02841,O01865,P0362,1,269.64,25
I02842,O01337,P0078,2,986.68,25
I02843,O01571,P0229,3,715.6,0
I02844,O00801,P0077,2,1179.79,0
I02845,O01818,P0272,1,513.06,20
I02846,O01854,P0135,2,182.79,20
I02847,O00735,P0117,2,868.54,15
I02848,O01906,P0160,2,536.18,10
I02849,O00604,P0233,1,306.31,0
I02850,O01581,P0318,5,847.74,0
I02851,O00220,P0283,5,324.58,0
I02852,O00143,P0352,2,314.8,10
I02853,O00588,P0178,4,1124.91,0
I02854,O00952,P0453,5,57.12,0
I02855,O00874,P0113,4,969.27,0
I02856,O01151,P0028,2,43.06,25
I02857,O00061,P0074,1,998.2,0
I02858,O00261,P0103,5,286.84,15
I02859,O00257,P0439,-5,343.06,10
I02860,O00767,P0485,1,551.82,20
I02861,O01539,P0377,3,843.14,5
I02862,O01826,P0490,3,1155.44,10
I02863,O01988,P0196,3,805.68,0
I02864,O00901,P0458,4,734.29,5
I02865,O00785,P0437,1,952.51,0
I02866,O00485,P0319,1,12.89,10
I02867,O01636,P0256,2,443.25,10
I02868,O00532,P0252,2,777.92,10
I02869,O00171,P0286,4,148.19,15
I02870,O01926,P0274,3,850.77,0
I02871,O01692,P0384,4,280.03,0
I02872,O00008,P0202,5,480.79,15
I02873,O01658,P0434,4,14.15,10
I02874,O00820,P0478,2,114.43,0
I02875,O01959,P0142,5,483.75,20
I02876,O01746,P0453,5,84.29,20
I02877,O00553,P0262,5,951.37,10
I02878,O00165,P0243,2,878.51,30
I02879,O00741,P0031,1,674.7,0
I02880,O00223,P0212,5,311.43,10
I02881,O00618,P0257,2,219.93,0
I02882,O00557,P0121,2,736.6,10
I02883,O00859,P0028,4,47.65,25
I02884,O00309,P0079,1,260.99,10
I02885,O01728,P0405,3,982.9,30
I02886,O00336,P0378,3,63.73,10
I02887,O00036,P0295,4,249.96,10
I02888,O01677,P0411,1,142.64,0
I02889,O01255,P0052,4,1101.05,5
I02890,O01088,P0280,2,1215.48,20
I02891,O01370,P0128,4,129.1,5
I02892,O01387,P0158,5,71.15,10
I02893,O01030,P0257,2,246.4,0
I02894,O01202,P0271,4,706.37,25
I02895,O00830,P0012,3,1093.69,0
I02896,O01673,P0178,1,1248.73,0
I02897,O01670,P0094,3,865.84,10
I02898,O00572,P0101,1,1155.61,0
I02899,O00243,P0127,4,1148.58,0
I02900,O01948,P0160,5,648.27,15
I02901,O00491,P0003,4,643.76,0
I02902,O01315,P0052,5,1118.76,15
I02903,O00415,P0028,2,61.7,0
I02904,O01218,P0358,4,341.57,25
I02905,O01238,P0424,1,816.1,0
I02906,O00067,P0046,1,736.05,5
I02907,O00973,P0153,1,66.03,5
I02908,O01017,P0055,1,234.1,30
I02909,O01336,P0422,5,524.95,15
I02910,O00215,P0024,4,369.99,0
I02911,O00727,P0390,5,965.63,0
I02912,O00202,P0370,5,57.62,10
I02913,O00956,P0433,5,1419.47,10
I02914,O00020,P0445,1,668.44,0
I02915,O00698,P0106,2,668.67,10
I02916,O00245,P0272,1,473.48,20
I02917,O01083,P0473,4,362.8,25
I02918,O00282,P0382,4,633.34,30
I02919,O00465,P0390,4,664.58,0
I02920,O00874,P0485,1,526.36,25
I02921,O01596,P0354,5,306.86,20
I02922,O00266,P0500,2,844.45,30
I02923,O01298,P0451,4,967.75,10
I02924,O00248,P0247,5,573.09,5
I02925,O00465,P0249,1,830.38,20
I02926,O01769,P0450,1,456.38,0
I02927,O01121,P0094,1,1158.65,25
I02928,O00954,P0188,5,1335.97,0
I02929,O00527,P0008,3,416.31,5
I02930,O00437,P0409,4,387.97,0
I02931,O00249,P0084,4,962.64,30
I02932,O00788,P0020,5,1322.42,15
I02933,O00934,P0283,3,282.67,15
I02934,O00797,P0342,4,697.06,10
I02935,O01414,P0034,1,790.3,5
I02936,O01873,P0296,3,1173.72,0
I02937,O01507,P0046,1,608.71,15
I02938,O00298,P0459,4,399.91,0
I02939,O00020,P0003,2,565.46,5
I02940,O01928,P0187,5,602.53,10
I02941,O00578,P0458,2,952.57,0
I02942,O00455,P0318,5,1027.22,0
I02943,O00600,P0148,5,729.91,0
I02944,O00618,P0113,1,954.27,15
I02945,O00153,P0308,1,1191.06,10
I02946,O00302,P0440,1,222.96,10
I02947,O00976,P0467,3,975.8,25
I02948,O00828,P0199,2,109.65,5
I02949,O01259,P0342,3,808.6,5
I02950,O00192,P0159,1,58.0,10
I02951,O01804,P0009,3,1164.0,20
I02952,O00319,P0216,4,59.34,25
I02953,O01613,P0420,4,765.37,0
I02954,O01131,P0164,3,822.71,10
I02955,O01770,P0382,-1,874.05,0
I02956,O01856,P0280,4,1320.33,20
I02957,O00275,P0169,2,980.72,30
I02958,O01020,P0191,5,1165.86,0
I02959,O00317,P0175,4,505.75,0
I02960,O01226,P0391,4,154.21,0
I02961,O00039,P0117,2,851.31,10
I02962,O01554,P0403,3,1089.29,10
I02963,O00960,P0217,2,102.5,0
I02964,O00209,P0184,1,704.28,20
I02965,O01025,P0105,4,855.54,0
I02966,O00540,P0186,4,34.26,25
I02967,O00986,P0329,-1,230.54,5
I02968,O00629,P0051,2,395.17,25
I02969,O01820,P0009,4,1145.9,10
I02970,O00618,P0421,5,102.43,10
I02971,O00371,P0362,4,239.37,0
I02972,O00681,P0083,3,1087.1,15
I02973,O00303,P0351,4,833.05,0
I02974,O00615,P0285,1,508.97,20
I02975,O00279,P0214,1,988.25,20
I02976,O01400,P0335,2,785.23,0
I02977,O01761,P0245,2,587.47,10
I02978,O01981,P0107,4,463.8,20
I02979,O00734,P0214,5,1095.28,0
I02980,O00884,P0112,5,213.93,20
I02981,O01835,P0311,-1,546.67,10
I02982,O01072,P0265,4,219.05,30
I02983,O00118,P0348,3,382.07,10
I02984,O00013,P0399,3,297.82,0
I02985,O01709,P0352,5,328.61,0
I02986,O00857,P0243,1,783.41,10
I02987,O00879,P0306,3,444.04,0
I02988,O01344,P0161,3,204.25,15
I02989,O00971,P0231,5,407.53,30
I02990,O01456,P0452,3,1093.63,10
I02991,O01742,P0131,1,780.61,30
I02992,O00495,P0361,5,1122.88,10
I02993,O00977,P0076,-2,923.44,15
I02994,O00933,P0384,2,296.54,0
I02995,O00360,P0031,2,691.84,20
I02996,O00154,P0053,4,808.13,10
I02997,O00873,P0334,5,204.26,0
I02998,O00867,P0496,2,150.48,0
I02999,O01264,P0400,5,818.86,10
I03000,O01715,P0059,5,708.3,15
I03001,O00067,P0296,3,1051.71,0
I03002,O00871,P0482,5,277.36,0
I03003,O01652,P0107,2,439.63,0
I03004,O01530,P0016,4,850.0,30
I03005,O00196,P0407,3,961.48,0
I03006,O01015,P0348,1,410.08,0
I03007,O01779,P0217,1,94.11,20
I03008,O99907,P0238,1,778.05,5
I03009,O00820,P0413,2,833.16,20
I03010,O01819,P0455,3,699.92,0
I03011,O01195,P0482,2,268.04,5
I03012,O00940,P0095,2,743.08,10
I03013,O01183,P0470,2,859.32,0
I03014,O00328,P0442,5,328.81,10
I03015,O00495,P0401,5,673.63,0
I03016,O01153,P0277,1,195.27,15
I03017,O00533,P0388,1,165.3,0
I03018,O01493,P0452,5,1043.21,25
I03019,O01237,P0167,2,670.26,30
I03020,O01436,P0116,2,419.65,20
I03021,O00179,P0093,2,55.97,30
I03022,O00456,P0061,3,104.26,0
I03023,O01154,P0153,4,67.29,0
I03024,O01472,P0065,4,886.12,20
I03025,O01688,P0203,2,560.99,20
I03026,O01320,P0442,3,253.63,10
I03027,O00543,P0106,5,585.01,30
I03028,O01481,P0192,1,884.84,25
I03029,O00618,P0440,1,254.73,15
I03030,O00745,P0384,4,260.78,0
I03031,O00021,P0087,1,280.62,30
I03032,O00352,P0492,5,1133.8,0
I03033,O00160,P0085,3,511.66,10
I03034,O01270,P0452,1,1249.23,10
I03035,O01872,P0133,1,1155.99,30
I03036,O00322,P0116,3,428.75,5
I03037,O00014,P0127,2,885.06,5
I03038,O00316,P0184,3,705.16,10
I03039,O00122,P0177,1,40.49,30
I03040,O00692,P0453,-3,76.74,10
I03041,O01839,P0408,1,696.7,5
I03042,O01033,P0438,5,914.06,25
I03043,O00427,P0146,5,392.98,5
I03044,O00395,P0387,2,420.99,10
I03045,O01883,P0436,2,479.24,30
I03046,O01663,P0219,5,384.37,0
I03047,O01517,P0178,5,1124.85,5
I03048,O01979,P0063,3,561.4,10
I03049,O01188,P0047,1,200.1,20
I03050,O01226,P0400,4,832.71,10
I03051,O01232,P0465,5,577.37,0
I03052,O00293,P0488,2,247.8,20
I03053,O00986,P0206,4,115.57,10
I03054,O00328,P0302,1,825.73,0
I03055,O01587,P0197,3,621.51,0
I03056,O00918,P0290,3,339.95,30
I03057,O00272,P0408,2,537.74,15
I03058,O00470,P0229,1,572.16,20
I03059,O00821,P0191,2,941.15,15
I03060,O00970,P0438,3,1121.58,0
I03061,O01290,P0342,4,804.46,10
I03062,O01855,P0197,2,598.91,0
I03063,O00247,P0456,4,944.39,5
I03064,O01215,P0014,2,284.81,25
I03065,O01792,P0463,2,198.22,10
I03066,O01445,P0032,1,1017.54,0
I03067,O01762,P0182,3,1047.88,10
I03068,O00555,P0006,2,21.18,0
I03069,O00216,P0052,3,1064.49,5
I03070,O01060,P0342,4,801.15,20
I03071,O01307,P0470,2,976.78,10
I03072,O00260,P0239,3,847.72,10
I03073,O01989,P0441,1,59.45,25
I03074,O01677,P0280,3,1065.76,10
I03075,O01621,P0359,1,1357.59,30
I03076,O01985,P0093,-1,60.26,10
I03077,O01009,P0396,1,241.84,15
I03078,O01699,P0253,5,1250.61,5
I03079,O00481,P0493,2,397.19,30
I03080,O00881,P0302,3,1039.67,0
I03081,O01931,P0184,1,979.88,0
I03082,O01112,P0462,-5,297.73,15
I03083,O01065,P0141,3,224.61,25
I03084,O01506,P0403,5,1322.89,25
I03085,O01109,P0099,2,1182.99,10
I03086,O01626,P0359,4,1128.59,0
I03087,O00037,P0208,5,1265.67,10
I03088,O01349,P0204,5,724.59,0
I03089,O00444,P0186,3,33.12,10
I03090,O00803,P0042,2,898.2,25
I03091,O01781,P0082,3,388.37,0
I03092,O00376,P0387,3,319.46,15
I03093,O00615,P0087,4,378.39,0
I03094,O01207,P0283,3,289.73,0
I03095,O01744,P0331,2,224.76,0
I03096,O00179,P0126,3,221.77,30
I03097,O00024,P0294,1,728.14,30
I03098,O00808,P0360,2,808.36,20
I03099,O00817,P0021,1,470.12,10
I03100,O00702,P0471,1,1320.8,30
I03101,O00380,P0185,1,145.42,20
I03102,O00081,P0429,1,14.26,5
I03103,O01511,P0315,1,792.52,30
I03104,O01563,P0113,2,1058.98,25
I03105,O00329,P0318,3,881.3,20
I03106,O01213,P0048,2,215.42,15
I03107,O00096,P0437,4,725.33,0
I03108,O00945,P0478,4,107.23,0
I03109,O00820,P0165,1,838.76,15
I03110,O00971,P0426,4,420.1,0
I03111,O01452,P0201,5,599.31,10
I03112,O00667,P0006,2,18.41,20
I03113,O00868,P0089,1,998.42,20
I03114,O00301,P0423,2,1059.22,0
I03115,O01815,P0106,2,674.28,15
I03116,O01919,P0059,5,622.73,10
I03117,O01977,P0145,4,1087.96,10
I03118,O01466,P0071,1,1232.96,15
I03119,O01674,P0179,3,770.37,0
I03120,O00942,P0469,2,605.35,20
I03121,O00796,P0241,5,838.72,10
I03122,O01832,P0245,1,588.55,15
I03123,O01619,P0440,3,269.37,30
I03124,O01997,P0150,1,371.73,10
I03125,O00143,P0451,4,852.11,10
I03126,O01048,P0440,5,234.12,20
I03127,O01712,P0011,4,1325.68,30
I03128,O00354,P0316,3,603.49,0
I03129,O00588,P0022,5,152.18,5
I03130,O01581,P0228,3,192.32,0
I03131,O00449,P0394,3,349.27,10
I03132,O01631,P0220,2,269.72,25
I03133,O00524,P0422,4,508.37,30
I03134,O00339,P0390,3,968.78,10
I03135,O01527,P0396,2,241.21,15
I03136,O00857,P0432,5,1168.18,30
I03137,O00958,P0022,2,120.43,5
I03138,O01447,P0265,3,182.67,0
I03139,O01961,P0335,1,546.25,30
I03140,O01791,P0174,3,38.5,10
I03141,O00549,P0247,2,630.96,0
I03142,O00481,P0201,3,716.14,30
I03143,O01635,P0309,1,885.09,30
I03144,O01093,P0400,1,792.39,10
I03145,O00625,P0345,4,128.05,15
I03146,O00455,P0378,4,48.51,25
I03147,O00537,P0490,3,1193.05,5
I03148,O01491,P0235,4,942.75,0
I03149,O01727,P0278,3,595.32,15
I03150,O01739,P0132,4,433.81,0
I03151,O01547,P0348,2,492.06,15
I03152,O01846,P0284,1,1316.29,10
I03153,O01422,P0338,1,925.32,25
I03154,O01529,P0191,5,1187.53,30
I03155,O00306,P0018,4,362.16,20
I03156,O01182,P0474,1,489.91,0
I03157,O00686,P0398,1,205.84,20
I03158,O01152,P0333,4,49.81,0
I03159,O00745,P0149,4,1028.04,15
I03160,O00075,P0018,2,288.1,5
I03161,O00871,P0228,5,188.93,25
I03162,O00812,P0126,4,167.82,20
I03163,O01675,P0341,4,588.7,20
I03164,O01853,P0359,1,1292.62,25
I03165,O01506,P0478,2,90.56,15
I03166,O00974,P0211,5,37.2,10
I03167,O00034,P0398,5,170.21,20
I03168,O00883,P0261,3,919.8,5
I03169,O01385,P0258,5,119.44,0
I03170,O00421,P0199,5,100.41,15
I03171,O01666,P0105,2,956.63,25
I03172,O01737,P0356,5,1192.53,20
I03173,O01729,P0205,3,947.71,10
I03174,O01374,P0435,3,209.64,30
I03175,O00242,P0071,4,897.44,0
I03176,O01149,P0135,4,180.01,0
I03177,O01399,P0280,4,1365.08,0
I03178,O00383,P0209,1,1071.82,0
I03179,O01184,P0481,-4,847.82,20
I03180,O01189,P0099,5,1230.64,0
I03181,O01719,P0393,5,257.12,0
I03182,O01672,P0345,5,158.0,0
I03183,O00316,P0252,4,579.61,10
I03184,O00418,P0462,-4,282.68,20
I03185,O01873,P0047,1,227.49,25
I03186,O00631,P0217,5,104.31,10
I03187,O00598,P0088,2,257.96,0
I03188,O01212,P0106,5,614.36,5
I03189,O01382,P0498,2,947.52,10
I03190,O01311,P0155,5,849.19,0
I03191,O01588,P0058,-5,1035.93,30
I03192,O00780,P0215,5,432.88,0
I03193,O01679,P0033,5,1209.7,20
I03194,O00530,P0098,5,236.54,25
I03195,O00557,P0084,2,958.85,25
I03196,O01589,P0468,3,933.94,5
I03197,O00301,P0416,1,575.39,20
I03198,O00849,P0372,4,634.41,25
I03199,O00792,P0441,4,81.66,10
I03200,O00234,P0340,-3,836.49,25
I03201,O01554,P0297,1,570.28,0
I03202,O00518,P0195,5,809.68,0
I03203,O01047,P0462,1,338.42,10
I03204,O00920,P0001,1,1035.64,0
I03205,O01227,P0244,2,892.96,15
I03206,O00914,P0323,1,744.94,5
I03207,O01105,P0016,1,737.0,25
I03208,O01969,P0328,1,530.85,20
I03209,O01083,P0082,2,429.4,30
I03210,O00357,P0485,3,526.16,10
I03211,O01541,P0432,1,1068.97,0
I03212,O01040,P0235,5,986.9,10
I03213,O01314,P0488,4,309.07,10
I03214,O01106,P0046,1,544.06,15
I03215,O00231,P0480,5,543.89,15
I03216,O01639,P0440,4,211.11,15
I03217,O01142,P0201,1,560.19,25
I03218,O00492,P0069,5,131.75,0
I03219,O01552,P0234,2,541.0,15
I03220,O01808,P0100,3,102.42,10
I03221,O01645,P0138,-5,160.31,15
I03222,O01315,P0323,-3,859.23,10
I03223,O01793,P0268,4,906.91,0
I03224,O01507,P0042,3,702.46,0
I03225,O01796,P0153,3,48.91,5
I03226,O01200,P0209,1,1164.14,0
I03227,O00746,P0490,2,912.41,0
I03228,O00546,P0094,5,1056.4,20
I03229,O01899,P0208,1,1281.27,5
I03230,O01559,P0313,4,630.11,0
I03231,O00602,P0068,2,1336.01,15
I03232,O01567,P0163,3,452.36,0
I03233,O01431,P0181,4,964.6,10
I03234,O01434,P0257,5,236.07,20
I03235,O01929,P0405,3,882.28,0
I03236,O00820,P0498,3,736.88,25
I03237,O00722,P0280,-5,1023.16,20
I03238,O00757,P0256,3,366.57,15
I03239,O00405,P0211,2,27.73,5
I03240,O00826,P0220,4,197.71,30
I03241,O01084,P0398,4,214.67,10
I03242,O00764,P0300,5,722.25,10
I03243,O01983,P0291,2,1332.7,0
I03244,O00526,P0384,2,214.31,30
I03245,O00340,P0269,4,950.29,30
I03246,O00787,P0318,4,861.54,15
I03247,O01943,P0038,5,884.22,30
I03248,O01828,P0209,3,975.96,15
I03249,O01861,P0313,5,791.44,0
I03250,O01236,P0302,5,1014.83,5
I03251,O01133,P0111,4,727.53,15
I03252,O01455,P0285,4,508.68,20
I03253,O01877,P0313,4,579.89,0
I03254,O00522,P0155,5,670.42,0
I03255,O01776,P0026,3,268.8,30
I03256,O00671,P0417,2,753.3,30
I03257,O01999,P0462,-5,294.36,0
I03258,O00825,P0080,1,104.91,0
I03259,O00594,P0003,3,660.4,0
I03260,O01431,P0335,4,808.71,15
I03261,O01484,P0076,1,921.82,10
I03262,O00465,P0380,1,704.71,10
I03263,O00145,P0375,2,204.19,10
I03264,O01058,P0061,5,74.5,20
I03265,O01302,P0165,5,752.21,20
I03266,O01256,P0068,5,930.8,15
I03267,O01375,P0330,4,1091.84,10
I03268,O01367,P0082,2,490.2,10
I03269,O01272,P0466,2,362.2,0
I03270,O00690,P0266,2,956.66,0
I03271,O00874,P0292,4,90.75,30
I03272,O01275,P0483,3,150.97,25
I03273,O00257,P0464,5,932.84,25
I03274,O01673,P0472,1,14.41,10
I03275,O01801,P0206,1,133.23,0
I03276,O00504,P0243,1,946.81,20
I03277,O00206,P0316,5,566.75,15
I03278,O00984,P0293,2,56.51,10
I03279,O00635,P0435,2,295.16,10
I03280,O01456,P0252,2,617.24,10
I03281,O01345,P0116,2,584.79,20
I03282,O01742,P0339,4,501.48,0
I03283,O01004,P0007,-4,77.12,5
I03284,O99900,P0329,3,181.71,0
I03285,O01552,P0116,5,477.21,0
I03286,O01424,P0495,3,886.24,30
I03287,O01224,P0382,1,896.47,30
I03288,O00397,P0102,2,984.99,20
I03289,O01499,P0021,2,482.34,10
I03290,O00564,P0437,4,1083.52,10
I03291,O01597,P0282,3,844.95,20
I03292,O01536,P0221,5,41.34,15
I03293,O00462,P0444,3,432.24,0
I03294,O00011,P0473,4,497.14,15
I03295,O01551,P0165,5,725.61,0
I03296,O00070,P0403,5,1174.1,10
I03297,O99913,P0046,2,651.04,25
I03298,O00549,P0304,3,1084.06,15
I03299,O00076,P0099,5,1242.38,0
I03300,O01043,P0286,1,139.87,10
I03301,O00162,P0178,1,1116.2,10
I03302,O00534,P0459,3,493.35,30
I03303,O00510,P0201,5,701.16,0
I03304,O01325,P0472,4,11.63,20
I03305,O00024,P0002,5,843.08,5
I03306,O00026,P0457,3,1096.91,10
I03307,O01106,P0458,3,791.62,0
I03308,O01891,P0390,5,726.77,0
I03309,O01106,P0092,1,806.19,5
I03310,O01575,P0302,2,829.54,0
I03311,O01875,P0123,5,849.38,25
I03312,O00571,P0205,1,1256.94,20
I03313,O00311,P0274,4,996.44,10
I03314,O00693,P0081,1,273.0,15
I03315,O01453,P0145,5,1079.73,5
I03316,O00485,P0444,3,447.48,15
I03317,O01910,P0462,-6,305.36,30
I03318,O01741,P0240,1,323.59,25
I03319,O00110,P0465,4,503.59,20
I03320,O01977,P0022,5,132.3,25
I03321,O00088,P0248,5,929.64,0
I03322,O01466,P0022,1,157.29,30
I03323,O01108,P0359,3,1210.97,5
I03324,O01395,P0041,2,100.99,15
I03325,O00687,P0194,5,351.31,10
I03326,O00097,P0284,3,1052.49,0
I03327,O00382,P0410,1,159.88,0
I03328,O00067,P0305,3,888.35,20
I03329,O00326,P0409,2,376.15,0
I03330,O01854,P0161,4,207.42,0
I03331,O00559,P0244,3,1076.82,10
I03332,O01430,P0152,1,937.19,25
I03333,O01583,P0348,2,494.6,5
I03334,O00131,P0041,3,117.98,15
I03335,O01265,P0382,5,655.46,10
I03336,O00558,P0374,4,116.23,20
I03337,O00836,P0412,2,372.03,15
I03338,O01440,P0093,5,49.52,15
I03339,O00476,P0473,1,335.38,0
I03340,O01516,P0384,5,249.2,10
I03341,O00996,P0009,5,879.03,20
I03342,O00796,P0004,5,1026.45,15
I03343,O01665,P0025,1,932.4,15
I03344,O00811,P0122,2,305.91,15
I03345,O00091,P0425,2,871.63,25
I03346,O01326,P0455,4,665.3,10
I03347,O01117,P0429,5,12.53,0
I03348,O01202,P0006,1,26.13,30
I03349,O00121,P0061,2,110.4,0
I03350,O00048,P0074,5,960.26,10
I03351,O00410,P0174,4,37.3,10
I03352,O01224,P0292,3,76.36,5
I03353,O01330,P0440,2,211.3,15
I03354,O01468,P0022,0,108.22,15
I03355,O01981,P0023,4,305.64,10
I03356,O01010,P0470,3,1061.01,10
I03357,O01291,P0132,5,421.11,0
I03358,O01531,P0023,5,332.28,30
I03359,O01896,P0145,3,1080.31,5
I03360,O01142,P0264,1,371.2,25
I03361,O01220,P0062,4,90.28,10
I03362,O00433,P0323,3,761.81,10
I03363,O00832,P0391,2,134.51,0
I03364,O00760,P0306,2,434.77,0
I03365,O00108,P0253,3,1242.29,15
I03366,O01986,P0195,0,614.66,0
I03367,O00286,P0416,3,677.82,25
I03368,O00022,P0217,3,75.05,20
I03369,O01552,P0443,4,1250.81,15
I03370,O00724,P0009,1,879.58,10
I03371,O00146,P0259,3,370.26,5
I03372,O00904,P0349,2,831.47,0
I03373,O00193,P0217,3,92.29,15
I03374,O00902,P0028,5,48.47,0
I03375,O00524,P0192,3,931.0,0
I03376,O00669,P0108,3,44.42,20
I03377,O01454,P0291,4,1071.87,10
I03378,O00438,P0375,1,190.94,10
I03379,O01880,P0356,4,1338.78,30
I03380,O00943,P0028,1,47.9,30
I03381,O01554,P0478,-5,115.98,30
I03382,O01976,P0273,3,645.06,15
I03383,O00677,P0298,4,415.37,0
I03384,O01805,P0284,3,1005.93,30
I03385,O01374,P0254,5,299.44,20
I03386,O00015,P0203,3,540.01,20
I03387,O01988,P0026,2,295.3,20
I03388,O01498,P0434,1,14.47,25
I03389,O00013,P0136,1,942.19,30
I03390,O01236,P0096,3,1003.71,15
I03391,O00389,P0251,2,203.77,30
I03392,O01611,P0358,2,384.61,5
I03393,O00830,P0290,3,462.64,10
I03394,O01149,P0021,2,481.5,10
I03395,O01671,P0123,4,933.64,20
I03396,O01216,P0193,2,385.36,10
I03397,O01881,P0085,2,570.9,30
I03398,O00459,P0478,5,114.87,10
I03399,O00280,P0334,2,151.46,0
I03400,O00515,P0012,1,941.01,0
I03401,O00467,P0217,2,96.72,25
I03402,O00436,P0143,-3,1010.2,20
I03403,O01211,P0338,5,834.15,0
I03404,O01638,P0456,4,939.81,10
I03405,O00173,P0420,3,632.57,10
I03406,O01837,P0354,4,286.11,0
I03407,O00663,P0469,4,644.35,30
I03408,O00143,P0354,2,318.76,25
I03409,O00061,P0492,1,885.98,15
I03410,O00504,P0404,2,495.39,0
I03411,O00886,P0095,2,853.99,0
I03412,O00957,P0253,2,1162.94,5
I03413,O01816,P0481,5,848.25,0
I03414,O01902,P0489,3,781.0,20
I03415,O00908,P0015,1,748.36,5
I03416,O00488,P0286,4,118.18,0
I03417,O00348,P0172,5,852.45,25
I03418,O01291,P0408,3,590.66,0
I03419,O01312,P0373,4,630.44,10
I03420,O01839,P0373,4,458.45,10
I03421,O01779,P0010,4,50.74,20
I03422,O01037,P0401,2,760.47,15
I03423,O00761,P0233,5,367.48,0
I03424,O01701,P0432,2,1237.94,0
I03425,O01448,P0432,4,863.11,5
I03426,O00731,P0413,4,697.14,10
I03427,O00146,P0485,3,525.51,30
I03428,O01219,P0230,4,344.18,30
I03429,O01896,P0107,2,357.97,30
I03430,O01392,P0358,4,429.75,30
I03431,O00569,P0430,5,165.22,0
I03432,O01447,P0132,5,389.27,15
I03433,O01271,P0018,3,319.13,10
I03434,O01224,P0008,2,550.06,0
I03435,O01787,P0422,4,514.37,10
I03436,O01527,P0111,2,667.0,30
I03437,O00208,P0132,2,433.37,0
I03438,O01200,P0081,5,284.57,0
I03439,O00214,P0339,3,549.04,30
I03440,O00696,P0148,2,735.81,10
I03441,O00150,P0009,2,827.17,20
I03442,O01883,P0224,2,1090.74,0
I03443,O01212,P0466,5,394.93,10
I03444,O00354,P0481,2,1020.83,10
I03445,O01529,P0204,5,792.56,20
I03446,O01586,P0033,5,1316.16,25
I03447,O00264,P0073,2,220.48,20
I03448,O01330,P0270,4,212.72,0
I03449,O01992,P0169,3,928.35,0
I03450,O00788,P0199,1,102.5,5
I03451,O01179,P0358,3,422.5,15
I03452,O01178,P0157,5,211.05,25
I03453,O00556,P0498,4,942.78,0
I03454,O01056,P0386,4,591.09,20
I03455,O01588,P0320,4,696.15,5
