order_id,customer_id,order_date,status,region_code
O01705,NULL,2025-02-05 20:14:44,SHIPPED,SOUTH
O01706,C0718,2026-04-01 20:27:02,PLACED,EAST
O01707,C0771,2026-02-23 19:08:09,CANCELLED,NORTH
O01708,C0727,2025-03-19 04:21:01,DELIVERED,SOUTH
O01709,C0592,2025-01-19 20:19:19,DELIVERED,WEST
O01710,C0299,2026-05-28 21:21:26,PLACED,SOUTH
O01711,C0767,2025-05-10 23:16:29,DELIVERED,NORTH
O01712,C0371,2025-08-11 04:26:43,DELIVERED,SOUTH
O01713,C0386,2026-01-25 17:55:38,DELIVERED,SOUTH
O01714,C0058,2025-06-27 14:27:34,DELIVERED,WEST
O01715,C0184,2025-01-28 18:09:04,PLACED,CENTRAL
O01716,C0666,2026-06-10 20:43:44,DELIVERED,SOUTH
O01717,C0643,2026-01-13 05:18:57,DELIVERED,NORTH
O01718,C0122,2026-01-15 12:56:06,DELIVERED,EAST
O01719,C0705,2026-05-08 12:34:18,RETURNED,WEST
O01720,C0795,2026-04-19 15:59:43,RETURNED,NORTH
O01721,C0797,2025-09-21 03:30:20,CANCELLED,WEST
O01722,C0282,2026-06-22 10:24:05,DELIVERED,NORTH
O01723,C0120,2024-09-09 04:27:54,PLACED,CENTRAL
O01724,C0231,2025-12-13 22:37:29,DELIVERED,CENTRAL
O01725,C0492,2026-01-01 14:36:00,DELIVERED,NORTH
O01726,C0608,2026-02-11 07:56:33,DELIVERED,WEST
O01727,C0306,2025-10-28 20:05:55,PLACED,EAST
O01728,C0066,2026-02-24 09:36:09,CANCELLED,CENTRAL
O01729,C0190,2026-05-20 09:57:15,DELIVERED,NORTH
O01730,C0404,2026-04-24 22:51:22,DELIVERED,CENTRAL
O01731,C0501,2025-10-08 19:53:10,DELIVERED,CENTRAL
O01732,C0552,2026-01-03 04:35:46,DELIVERED,SOUTH
O01733,C0675,13-04-2026 18:46:44,SHIPPED,CENTRAL
O01734,C0712,2025-10-15 18:16:45,PLACED,WEST
O01735,C0322,2025-01-10 13:43:50,PLACED,CENTRAL
O01736,C0212,2026-06-23 11:03:01,SHIPPED,CENTRAL
O01737,C0263,2026-06-25 16:01:21,DELIVERED,NORTH
O01738,C0128,2025-12-23 03:17:18,SHIPPED,CENTRAL
O01739,C0176,2025-11-29 14:14:53,RETURNED,NORTH
O01740,C0255,2025-12-07 17:47:41,PLACED,CENTRAL
O01741,C0301,2026-05-05 23:53:49,DELIVERED,SOUTH
O01742,C0591,2025-07-16 22:31:00,DELIVERED,CENTRAL
O01743,C0361,2026-06-21 16:58:00,DELIVERED,SOUTH
O01744,C0705,2025-10-27 10:49:55,DELIVERED,NORTH
O01745,C0243,2024-07-29 12:46:13,SHIPPED,EAST
O01746,C0221,2025-06-18 05:49:06,DELIVERED,SOUTH
O01747,C0606,2025-05-04 21:27:35,SHIPPED,CENTRAL
O01748,C0433,2025-02-24 18:09:52,DELIVERED,EAST
O01749,C0391,17-11-2025 16:34:15,CANCELLED,WEST
O01750,C0468,2025-08-01 15:58:06,RETURNED,WEST
O01751,C0712,2025-09-17 06:15:38,DELIVERED,NORTH
O01752,C0645,2026-01-21 02:03:00,SHIPPED,SOUTH
O01753,C0732,2025-04-16 01:14:04,DELIVERED,CENTRAL
O01754,C0620,2026-01-25 16:59:32,DELIVERED,SOUTH
O01755,C0324,2026-05-07 09:41:52,DELIVERED,CENTRAL
O01756,,2025-07-23 05:09:47,SHIPPED,CENTRAL
O01757,C0113,2026-07-04 06:17:50,DELIVERED,NORTH
O01758,C0338,2026-07-03 07:26:36,PLACED,EAST
O01759,C0797,2025-04-26 05:48:18,PLACED,SOUTH
O01760,C0281,2025-08-11 19:55:58,PLACED,SOUTH
O01761,C0388,20-09-2024 13:23:33,DELIVERED,NORTH
O01762,C0180,2026-04-20 11:06:32,DELIVERED,EAST
O01763,C0603,2026-03-13 03:34:34,PLACED,EAST
O01764,C0718,2026-01-05 00:47:59,DELIVERED,CENTRAL
O01765,C0102,2025-09-15 15:03:00,SHIPPED,WEST
O01766,C0186,2026-02-10 02:29:20,DELIVERED,CENTRAL
O01767,C0565,2026-06-10 20:27:49,CANCELLED,WEST
O01768,C0489,2026-03-01 00:43:49,PLACED,NORTH
O01769,C0704,2025-09-22 21:33:11,DELIVERED,SOUTH
O01770,C0147,2025-04-21 05:21:22,DELIVERED,EAST
O01771,NULL,2026-06-14 08:59:35,DELIVERED,EAST
O01772,C0725,2026-04-09 08:56:39,DELIVERED,WEST
O01773,C0724,2025-12-07 13:45:38,SHIPPED,EAST
O01774,C0480,2025-07-26 02:13:54,SHIPPED,WEST
O01775,C0534,2025-07-15 16:28:19,SHIPPED,NORTH
O01776,C0313,2025-08-09 17:59:05,DELIVERED,NORTH
O01777,C0650,2025-02-15 17:31:08,PLACED,SOUTH
O01778,C0096,2026-03-27 01:28:58,DELIVERED,NORTH
O01779,C0762,2025-02-08 00:38:46,DELIVERED,WEST
O01780,C0011,2025-12-31 15:48:49,DELIVERED,SOUTH
O01781,C0492,24-06-2026 15:45:41,DELIVERED,CENTRAL
O01782,C0715,2025-10-02 10:12:35,DELIVERED,CENTRAL
O01783,C0195,2026-07-08 08:38:53,DELIVERED,WEST
O01784,C0720,2026-05-13 18:08:02,DELIVERED,SOUTH
O01785,NULL,2025-11-26 13:10:43,RETURNED,CENTRAL
O01786,C0701,2026-05-26 02:41:47,DELIVERED,SOUTH
O01787,C0691,2026-06-23 11:54:42,CANCELLED,CENTRAL
O01788,C0231,2026-02-10 21:23:11,PLACED,SOUTH
O01789,C0527,2026-01-03 04:54:56,RETURNED,WEST
O01790,C0508,2025-11-13 05:25:09,SHIPPED,NORTH
O01791,C0347,2026-07-05 10:39:18,SHIPPED,CENTRAL
O01792,C0785,2026-07-01 06:49:59,PLACED,EAST
O01793,C0495,2026-03-30 00:01:08,SHIPPED,NORTH
O01794,C0756,2026-05-26 05:58:54,DELIVERED,SOUTH
O01795,C0313,2026-02-09 09:53:50,DELIVERED,NORTH
O01796,C0475,2026-06-29 05:17:32,DELIVERED,WEST
O01797,C0059,2026-06-14 12:56:37,PLACED,WEST
O01798,C0337,2025-04-20 17:39:33,DELIVERED,NORTH
O01799,C0359,2025-09-21 14:13:52,DELIVERED,NORTH
O01800,C0104,28-03-2026 07:22:57,DELIVERED,NORTH
O01801,C0542,2025-09-18 11:35:36,CANCELLED,WEST
O01802,C0127,2026-02-16 07:00:38,PLACED,EAST
O01803,C0232,2026-06-20 16:48:26,DELIVERED,EAST
O01804,C0374,2025-05-29 16:51:49,CANCELLED,CENTRAL
O01805,C0276,2025-10-05 05:06:38,RETURNED,WEST
O01806,C0166,2026-01-04 07:43:26,DELIVERED,WEST
O01807,C0006,2025-04-06 00:39:29,CANCELLED,SOUTH
O01808,C0114,2026-02-10 19:26:47,SHIPPED,SOUTH
O01809,C0405,2025-05-24 01:02:54,DELIVERED,NORTH
O01810,C0165,2026-02-02 06:44:20,RETURNED,EAST
O01811,C0122,2026-03-26 12:53:34,DELIVERED,WEST
O01812,C0699,2026-06-11 19:54:28,PLACED,WEST
O01813,C0514,2026-05-18 00:19:50,PLACED,NORTH
O01814,C0022,2024-10-06 23:06:50,SHIPPED,CENTRAL
O01815,C0014,2026-05-22 14:50:34,SHIPPED,EAST
O01816,C0440,09-07-2026 09:38:00,DELIVERED,NORTH
O01817,C0445,2025-07-08 23:26:47,SHIPPED,WEST
O01818,C0085,2026-05-11 00:12:07,DELIVERED,CENTRAL
O01819,C0157,2026-01-18 10:10:43,DELIVERED,SOUTH
O01820,C0288,2025-12-24 16:03:50,CANCELLED,SOUTH
O01821,C0683,2026-04-25 09:16:05,DELIVERED,WEST
O01822,C0724,2025-03-07 01:16:07,DELIVERED,CENTRAL
O01823,C0626,2024-11-18 17:35:37,SHIPPED,CENTRAL
O01824,C0645,2025-11-05 19:30:43,PLACED,NORTH
O01825,C0136,2025-08-31 16:27:37,PLACED,SOUTH
O01826,C0150,2026-02-17 02:51:48,PLACED,SOUTH
O01827,C0094,2026-05-03 08:39:14,PLACED,WEST
O01828,C0538,2025-02-24 00:33:59,DELIVERED,SOUTH
O01829,C0228,2026-03-03 13:24:16,DELIVERED,NORTH
O01830,,2026-05-25 22:18:13,DELIVERED,EAST
O01831,,2025-08-16 03:06:39,DELIVERED,EAST
O01832,C0729,2025-11-03 17:28:04,SHIPPED,NORTH
O01833,,2025-02-14 18:13:43,PLACED,EAST
O01834,C0218,2025-02-07 14:41:37,DELIVERED,CENTRAL
O01835,C0104,2026-03-28 08:20:57,SHIPPED,WEST
O01836,C0373,2026-06-09 05:28:00,SHIPPED,NORTH
O01837,,2025-08-08 07:20:06,DELIVERED,SOUTH
O01838,C0340,2025-04-26 01:29:16,DELIVERED,EAST
O01839,C0761,2026-06-20 09:21:06,DELIVERED,SOUTH
O01840,C0666,2026-06-04 19:00:10,SHIPPED,WEST
O01841,C0090,2025-03-06 14:47:49,PLACED,CENTRAL
O01842,C0124,2025-03-26 21:01:16,DELIVERED,SOUTH
O01843,C0198,2026-01-29 07:48:55,DELIVERED,NORTH
O01844,C0077,2025-12-02 12:58:17,DELIVERED,EAST
O01845,C0743,17-02-2026 07:42:03,RETURNED,SOUTH
O01846,C0547,2026-02-10 16:19:48,PLACED,SOUTH
O01847,NULL,2025-09-01 13:58:59,DELIVERED,CENTRAL
O01848,C0356,2025-12-18 03:28:45,DELIVERED,NORTH
O01849,C0447,2025-02-27 14:10:40,DELIVERED,CENTRAL
O01850,C0516,2025-11-06 11:53:19,SHIPPED,EAST
O01851,C0714,2024-10-09 03:30:30,SHIPPED,CENTRAL
O01852,C0063,2026-03-10 00:30:35,RETURNED,SOUTH
O01853,C0759,2026-04-02 17:49:19,DELIVERED,CENTRAL
O01854,C0526,2024-08-28 05:49:53,SHIPPED,CENTRAL
O01855,C0394,2026-04-27 05:26:00,DELIVERED,WEST
O01856,C0622,2025-06-03 21:01:06,SHIPPED,NORTH
O01857,C0164,2026-05-13 02:28:31,SHIPPED,NORTH
O01858,C0526,2025-06-19 18:02:07,DELIVERED,CENTRAL
O01859,C0266,2026-04-05 21:59:37,CANCELLED,EAST
O01860,C0726,2025-10-21 13:28:33,DELIVERED,SOUTH
O01861,C0230,2026-05-05 10:17:05,DELIVERED,EAST
O01862,C0041,2026-06-01 19:17:39,PLACED,EAST
O01863,C0137,2025-10-11 01:16:15,CANCELLED,NORTH
O01864,C0658,2025-03-07 09:50:48,RETURNED,SOUTH
O01865,C0548,2025-10-24 02:55:16,PLACED,EAST
O01866,C0648,2026-07-04 00:29:44,RETURNED,EAST
O01867,C0086,2026-06-17 15:13:46,SHIPPED,SOUTH
O01868,C0419,15-06-2026 15:09:21,SHIPPED,NORTH
O01869,C0641,2026-06-24 17:53:29,PLACED,EAST
O01870,,2026-05-01 07:26:56,SHIPPED,NORTH
O01871,C0551,2025-11-23 13:17:16,RETURNED,CENTRAL
O01872,C0109,2025-12-01 16:38:29,RETURNED,EAST
O01873,C0642,2025-11-05 16:18:44,DELIVERED,SOUTH
O01874,C0453,2025-07-06 09:00:35,SHIPPED,SOUTH
O01875,C0596,2026-06-07 07:05:01,DELIVERED,WEST
O01876,C0160,2026-03-18 05:32:32,SHIPPED,WEST
O01877,C0378,2024-10-24 05:08:58,CANCELLED,NORTH
O01878,C0508,2025-08-28 11:49:43,DELIVERED,SOUTH
O01879,C0194,2026-06-19 11:11:40,DELIVERED,SOUTH
O01880,C0664,2025-02-05 01:41:09,PLACED,SOUTH
O01881,C0182,2026-06-26 08:54:40,DELIVERED,CENTRAL
O01882,C0193,2024-12-28 22:43:07,PLACED,WEST
O01883,C0252,2025-06-19 10:15:54,CANCELLED,WEST
O01884,C0103,2026-05-21 07:01:47,DELIVERED,NORTH
O01885,C0618,2025-12-11 17:33:01,DELIVERED,NORTH
O01886,C0113,2025-01-29 12:37:43,DELIVERED,NORTH
O01887,C0136,2025-05-04 21:26:52,DELIVERED,EAST
O01888,C0147,2026-06-30 00:44:31,DELIVERED,NORTH
O01889,C0010,2026-03-07 21:37:30,PLACED,EAST
O01890,C0725,2026-03-08 11:57:59,SHIPPED,WEST
O01891,C0778,2026-04-02 04:18:26,CANCELLED,SOUTH
O01892,C0315,2025-03-15 16:23:09,DELIVERED,SOUTH
O01893,C0058,2026-06-10 04:04:01,DELIVERED,CENTRAL
O01894,C0127,2025-08-19 05:40:19,DELIVERED,NORTH
O01895,C0558,2025-02-16 11:36:23,PLACED,WEST
O01896,C0146,2025-10-28 11:16:54,CANCELLED,NORTH
O01897,C0233,2026-03-18 21:11:26,DELIVERED,EAST
O01898,C0672,2025-09-14 19:12:03,SHIPPED,WEST
O01899,C0704,2026-07-07 19:07:42,DELIVERED,NORTH
O01900,C0504,2024-11-09 16:48:35,RETURNED,SOUTH
O01901,C0105,2026-03-23 17:20:58,DELIVERED,CENTRAL
O01902,C0342,2024-10-12 22:13:19,DELIVERED,NORTH
O01903,C0045,2025-10-13 12:48:56,SHIPPED,WEST
O01904,C0544,2025-03-18 01:56:44,DELIVERED,WEST
O01905,C0154,2025-11-13 05:33:21,DELIVERED,EAST
O01906,C0357,2025-05-10 17:15:25,SHIPPED,WEST
O01907,C0678,2026-04-05 16:11:20,RETURNED,NORTH
O01908,C0003,2026-05-01 07:30:45,RETURNED,SOUTH
O01909,C0797,2026-02-17 10:00:25,PLACED,SOUTH
O01910,C0400,2026-02-27 23:00:20,DELIVERED,WEST
O01911,C0069,2025-11-05 22:45:54,DELIVERED,EAST
O01912,C0149,2025-10-31 03:01:38,SHIPPED,SOUTH
O01913,,2025-11-09 01:14:40,DELIVERED,WEST
O01914,C0435,2025-12-17 19:52:07,DELIVERED,WEST
O01915,C0617,2026-02-13 00:14:27,PLACED,SOUTH
O01916,C0393,2025-05-22 04:22:52,DELIVERED,CENTRAL
O01917,C0547,2026-06-22 07:22:40,DELIVERED,SOUTH
O01918,C0394,2026-01-24 05:41:12,DELIVERED,WEST
O01919,C0540,2025-09-22 20:23:51,DELIVERED,SOUTH
O01920,C0720,2026-02-15 22:36:55,SHIPPED,NORTH
O01921,C0209,2025-04-27 07:47:09,DELIVERED,WEST
O01922,C0137,2025-06-08 13:27:45,PLACED,EAST
O01923,C0370,2026-06-18 19:28:07,DELIVERED,SOUTH
O01924,NULL,2025-11-23 14:15:41,PLACED,CENTRAL
O01925,C0432,2025-06-09 08:28:45,SHIPPED,SOUTH
O01926,C0058,2025-07-30 00:48:09,PLACED,SOUTH
O01927,C0387,2026-03-31 16:48:54,PLACED,WEST
O01928,C0381,2026-01-23 12:02:47,DELIVERED,CENTRAL
O01929,C0076,2026-05-28 07:05:11,DELIVERED,SOUTH
O01930,,2025-12-15 01:04:58,DELIVERED,NORTH
O01931,C0251,14-05-2025 20:36:04,PLACED,WEST
O01932,,2025-08-12 16:38:21,DELIVERED,SOUTH
O01933,C0767,2026-01-23 16:22:52,DELIVERED,EAST
O01934,C0482,2026-03-08 15:20:06,DELIVERED,WEST
O01935,C0661,2026-06-13 00:05:09,PLACED,NORTH
O01936,C0160,2025-10-19 07:14:52,CANCELLED,NORTH
O01937,C0619,2025-12-30 09:53:05,DELIVERED,NORTH
O01938,C0406,2026-04-08 18:16:55,DELIVERED,WEST
O01939,C0568,2025-10-21 10:28:54,CANCELLED,CENTRAL
O01940,C0314,2026-04-13 23:17:41,SHIPPED,SOUTH
O01941,C0279,2025-08-11 09:49:15,DELIVERED,SOUTH
O01942,C0761,2026-02-17 06:43:04,DELIVERED,NORTH
O01943,C0225,2026-05-23 04:12:30,SHIPPED,CENTRAL
O01944,C0620,2025-12-22 23:38:32,DELIVERED,WEST
O01945,C0489,2025-11-12 15:08:21,DELIVERED,WEST
O01946,C0390,2025-07-03 00:32:55,PLACED,EAST
O01947,C0663,2026-01-08 12:04:09,SHIPPED,NORTH
O01948,C0107,2026-04-16 13:18:25,DELIVERED,EAST
O01949,C0029,2026-03-11 12:17:25,SHIPPED,CENTRAL
O01950,C0110,2025-04-27 17:38:15,SHIPPED,NORTH
O01951,,2026-03-21 00:36:14,SHIPPED,SOUTH
O01952,C0654,13-11-2025 13:40:49,SHIPPED,NORTH
O01953,C0584,2025-09-12 16:34:32,PLACED,WEST
O01954,C0047,2026-02-04 07:55:26,SHIPPED,EAST
O01955,C0009,2025-07-29 00:25:18,DELIVERED,WEST
O01956,C0513,2025-06-13 08:53:44,SHIPPED,WEST
O01957,C0744,2025-12-28 09:17:16,RETURNED,NORTH
O01958,C0340,2025-06-01 08:22:18,CANCELLED,CENTRAL
O01959,C0104,2026-04-25 00:37:47,DELIVERED,SOUTH
O01960,C0025,2026-07-08 01:44:41,DELIVERED,WEST
O01961,C0601,2025-01-23 01:20:27,SHIPPED,SOUTH
O01962,C0699,2025-11-28 16:55:32,PLACED,NORTH
O01963,C0736,2026-01-09 22:23:22,CANCELLED,SOUTH
O01964,C0788,2026-02-24 02:49:38,SHIPPED,CENTRAL
O01965,C0529,2026-07-02 09:01:15,DELIVERED,CENTRAL
O01966,C0788,2025-05-07 04:26:32,DELIVERED,SOUTH
O01967,C0348,2025-11-26 21:40:48,DELIVERED,WEST
O01968,C0041,2026-07-05 09:41:03,DELIVERED,SOUTH
O01969,C0626,2025-10-15 09:00:29,PLACED,SOUTH
O01970,C0581,2025-10-31 14:50:49,RETURNED,NORTH
O01971,C0016,2025-08-21 18:40:35,DELIVERED,EAST
O01972,C0561,2026-06-13 19:59:59,RETURNED,NORTH
O01973,,2025-07-22 02:24:43,DELIVERED,SOUTH
O01974,C0303,2025-12-20 17:01:57,PLACED,CENTRAL
O01975,C0373,2026-06-10 03:42:14,PLACED,SOUTH
O01976,C0728,2026-05-05 14:00:50,DELIVERED,WEST
O01977,C0263,2026-06-17 02:15:35,CANCELLED,SOUTH
O01978,,2026-03-19 20:58:47,DELIVERED,EAST
O01979,C0294,2026-06-18 22:15:21,DELIVERED,CENTRAL
O01980,C0697,2025-03-23 04:26:25,DELIVERED,CENTRAL
O01981,C0640,2026-07-08 05:12:45,SHIPPED,NORTH
O01982,C0699,2025-10-20 22:29:55,DELIVERED,EAST
O01983,C0699,2025-01-06 03:31:49,DELIVERED,NORTH
O01984,C0759,2025-12-05 03:42:56,DELIVERED,CENTRAL
O01985,C0009,2025-02-22 01:14:55,CANCELLED,EAST
O01986,NULL,2025-03-19 21:10:11,DELIVERED,NORTH
O01987,,2025-04-28 13:00:04,CANCELLED,NORTH
O01988,C0358,2026-04-09 22:17:38,DELIVERED,CENTRAL
O01989,C0477,2025-10-20 09:03:47,PLACED,NORTH
O01990,C0407,2026-03-16 09:50:15,SHIPPED,EAST
O01991,C0067,2026-03-01 05:18:33,SHIPPED,CENTRAL
O01992,C0498,2025-05-05 03:48:25,DELIVERED,WEST
O01993,C0118,2025-12-25 02:38:37,DELIVERED,CENTRAL
O01994,C0160,2026-03-27 12:24:54,PLACED,SOUTH
O01995,C0328,15-09-2025 08:08:17,PLACED,CENTRAL
O01996,C0793,2026-02-19 09:01:22,PLACED,EAST
O01997,C0441,2026-01-14 16:59:43,SHIPPED,SOUTH
O01998,C0024,07-01-2026 11:48:24,SHIPPED,SOUTH
O01999,C0086,2025-08-05 02:11:09,PLACED,WEST
O02000,C0084,2025-03-04 17:24:03,CANCELLED,WEST
